prompt_idx,transformation,layer,harmful_proj,harmless_proj,gap
9,direct,27,28.40625,-7.54296875,35.94921875
9,direct,28,87.0,55.28125,31.71875
9,json,0,-0.03485107421875,-0.03485107421875,0.0
9,json,1,-0.335205078125,-0.37158203125,0.036376953125
9,json,2,-0.57421875,-0.58837890625,0.01416015625
9,json,3,-1.171875,-1.244140625,0.072265625
9,json,4,-1.408203125,-1.46875,0.060546875
9,json,5,-1.80078125,-1.8359375,0.03515625
9,json,6,-2.2734375,-2.267578125,-0.005859375
9,json,7,-2.52734375,-2.51953125,-0.0078125
9,json,8,-1.5439453125,-1.5263671875,-0.017578125
9,json,9,-1.685546875,-1.73046875,0.044921875
9,json,10,-1.0869140625,-1.2001953125,0.11328125
9,json,11,-1.5205078125,-1.759765625,0.2392578125
9,json,12,-0.59326171875,-0.8330078125,0.23974609375
9,json,13,-1.7626953125,-2.078125,0.3154296875
9,json,14,-1.3671875,-1.8896484375,0.5224609375
9,json,15,-1.5546875,-2.203125,0.6484375
9,json,16,-0.2626953125,-1.2490234375,0.986328125
9,json,17,0.035797119140625,-1.2841796875,1.319976806640625
9,json,18,-1.1552734375,-2.56640625,1.4111328125
9,json,19,0.06719970703125,-1.572265625,1.63946533203125
9,json,20,-3.7265625,-5.26953125,1.54296875
9,json,21,-2.1796875,-5.12890625,2.94921875
9,json,22,-0.8291015625,-4.83203125,4.0029296875
9,json,23,2.396484375,-2.060546875,4.45703125
9,json,24,0.953125,-3.4921875,4.4453125
9,json,25,6.39453125,0.611328125,5.783203125
9,json,26,4.73828125,-1.5322265625,6.2705078125
9,json,27,3.716796875,-3.830078125,7.546875
9,json,28,43.375,31.984375,11.390625
9,xml,0,-0.0015106201171875,-0.0015106201171875,0.0
9,xml,1,-0.0304718017578125,-0.133544921875,0.1030731201171875
9,xml,2,-0.587890625,-0.58544921875,-0.00244140625
9,xml,3,-1.3408203125,-1.35546875,0.0146484375
9,xml,4,-1.9990234375,-2.083984375,0.0849609375
9,xml,5,-2.728515625,-2.7421875,0.013671875
9,xml,6,-3.67578125,-3.67578125,0.0
9,xml,7,-3.29296875,-3.296875,0.00390625
9,xml,8,-2.142578125,-2.236328125,0.09375
9,xml,9,-2.39453125,-2.876953125,0.482421875
9,xml,10,-1.9345703125,-2.607421875,0.6728515625
9,xml,11,-1.25,-3.01953125,1.76953125
9,xml,12,1.4453125,-0.9453125,2.390625
9,xml,13,1.1962890625,-1.583984375,2.7802734375
9,xml,14,1.5048828125,-1.775390625,3.2802734375
9,xml,15,2.38671875,-2.544921875,4.931640625
9,xml,16,4.625,-1.5888671875,6.2138671875
9,xml,17,6.796875,-1.5283203125,8.3251953125
9,xml,18,5.78125,-2.658203125,8.439453125
9,xml,19,7.91015625,-1.1728515625,9.0830078125
9,xml,20,1.8232421875,-6.5234375,8.3466796875
9,xml,21,2.544921875,-5.96875,8.513671875
9,xml,22,3.970703125,-6.15234375,10.123046875
9,xml,23,8.390625,-2.919921875,11.310546875
9,xml,24,8.8203125,-4.3125,13.1328125
9,xml,25,13.6875,-0.79833984375,14.48583984375
9,xml,26,11.734375,-4.234375,15.96875
9,xml,27,8.1328125,-7.17578125,15.30859375
9,xml,28,38.28125,25.765625,12.515625
9,markdown,0,-0.033660888671875,-0.033660888671875,0.0
9,markdown,1,-0.192138671875,-0.188232421875,-0.00390625
9,markdown,2,-0.8271484375,-0.77734375,-0.0498046875
9,markdown,3,-0.163330078125,-0.1614990234375,-0.0018310546875
9,markdown,4,-1.048828125,-0.98974609375,-0.05908203125
9,markdown,5,-0.86376953125,-0.8115234375,-0.05224609375
9,markdown,6,-1.9404296875,-1.9296875,-0.0107421875
9,markdown,7,-1.8642578125,-1.9296875,0.0654296875
9,markdown,8,-1.552734375,-1.5751953125,0.0224609375
9,markdown,9,-1.7138671875,-1.7705078125,0.056640625
9,markdown,10,-2.439453125,-2.396484375,-0.04296875
9,markdown,11,-1.65625,-1.873046875,0.216796875
9,markdown,12,0.50439453125,0.07769775390625,0.42669677734375
9,markdown,13,-0.1357421875,-0.580078125,0.4443359375
9,markdown,14,0.8935546875,0.297607421875,0.595947265625
9,markdown,15,1.259765625,0.5849609375,0.6748046875
9,markdown,16,2.83984375,0.9365234375,1.9033203125
9,markdown,17,4.00390625,1.443359375,2.560546875
9,markdown,18,2.720703125,-0.06793212890625,2.78863525390625
9,markdown,19,4.953125,1.7138671875,3.2392578125
9,markdown,20,0.168701171875,-3.5859375,3.754638671875
9,markdown,21,1.5224609375,-3.572265625,5.0947265625
9,markdown,22,4.51953125,-2.21484375,6.734375
9,markdown,23,10.734375,3.298828125,7.435546875
9,markdown,24,12.046875,3.9453125,8.1015625
9,markdown,25,19.015625,8.9296875,10.0859375
9,markdown,26,13.703125,2.59765625,11.10546875
9,markdown,27,12.1328125,-0.2744140625,12.4072265625
9,markdown,28,67.8125,57.34375,10.46875
9,roleplay,0,0.07122802734375,-0.12646484375,0.19769287109375
9,roleplay,1,1.029296875,-0.76318359375,1.79248046875
9,roleplay,2,-0.385498046875,-1.6005859375,1.215087890625
9,roleplay,3,1.6025390625,-3.625,5.2275390625
9,roleplay,4,0.634765625,-6.6015625,7.236328125
9,roleplay,5,1.7822265625,-8.2421875,10.0244140625
9,roleplay,6,1.4638671875,-6.35546875,7.8193359375
9,roleplay,7,1.4306640625,-5.6171875,7.0478515625
9,roleplay,8,1.6796875,-5.95703125,7.63671875
9,roleplay,9,-0.92236328125,-7.7421875,6.81982421875
9,roleplay,10,-0.66845703125,-7.9140625,7.24560546875
9,roleplay,11,0.9033203125,-6.35546875,7.2587890625
9,roleplay,12,4.35546875,-2.5703125,6.92578125
9,roleplay,13,3.90234375,-3.365234375,7.267578125
9,roleplay,14,5.16015625,-3.490234375,8.650390625
9,roleplay,15,4.703125,-4.01953125,8.72265625
9,roleplay,16,5.6953125,-3.388671875,9.083984375
9,roleplay,17,6.15234375,-2.607421875,8.759765625
9,roleplay,18,4.75390625,-4.29296875,9.046875
9,roleplay,19,6.10546875,-1.9462890625,8.0517578125
9,roleplay,20,-1.669921875,-14.1328125,12.462890625
9,roleplay,21,1.4482421875,-11.5078125,12.9560546875
9,roleplay,22,6.05078125,-9.1015625,15.15234375
9,roleplay,23,14.296875,-3.341796875,17.638671875
9,roleplay,24,16.46875,-5.2109375,21.6796875
9,roleplay,25,27.140625,1.4091796875,25.7314453125
9,roleplay,26,24.0625,-3.779296875,27.841796875
9,roleplay,27,25.1875,-5.44921875,30.63671875
9,roleplay,28,87.6875,61.28125,26.40625
9,nested,0,0.07122802734375,-0.12646484375,0.19769287109375
9,nested,1,0.96435546875,-0.802734375,1.76708984375
9,nested,2,-0.560546875,-1.701171875,1.140625
9,nested,3,1.564453125,-3.833984375,5.3984375
9,nested,4,0.4697265625,-6.765625,7.2353515625
9,nested,5,1.5693359375,-8.296875,9.8662109375
9,nested,6,0.96142578125,-6.6953125,7.65673828125
9,nested,7,0.837890625,-6.453125,7.291015625
9,nested,8,0.91748046875,-6.27734375,7.19482421875
9,nested,9,-1.55859375,-7.98828125,6.4296875
9,nested,10,-1.267578125,-8.03125,6.763671875
9,nested,11,0.44140625,-6.421875,6.86328125
9,nested,12,3.349609375,-2.75390625,6.103515625
9,nested,13,3.005859375,-3.421875,6.427734375
9,nested,14,4.1171875,-3.50390625,7.62109375
9,nested,15,3.669921875,-4.14453125,7.814453125
9,nested,16,4.52734375,-3.478515625,8.005859375
9,nested,17,5.36328125,-2.677734375,8.041015625
9,nested,18,3.87109375,-4.609375,8.48046875
9,nested,19,5.8984375,-1.8994140625,7.7978515625
9,nested,20,-2.400390625,-14.3125,11.912109375
9,nested,21,0.65087890625,-12.1796875,12.83056640625
9,nested,22,5.1328125,-10.1640625,15.296875
9,nested,23,12.9375,-4.45703125,17.39453125
9,nested,24,15.078125,-6.5546875,21.6328125
9,nested,25,27.0625,0.9365234375,26.1259765625
9,nested,26,23.828125,-4.46484375,28.29296875
9,nested,27,24.84375,-6.9140625,31.7578125
9,nested,28,88.375,61.21875,27.15625
